method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO1.0,17,AUUC_cr_V1V2(0.5),864.6568577523024,813.7500000000033,864.6568577523024
NO2.0,17,AUUC_cr_V1,675.5172544312616,786.2500000000014,675.5172544312616
NO2.0,17,AUUC_cr_V2,1001.7718629927037,786.25,1001.7718629927037
NO2.0,17,AUUC_cr_V1V2(0.5),838.644558711976,786.2500000000033,838.644558711976
RAND,18,AUUC_cr_V1,591.1600635655523,562.5000000000009,591.1600635655523
RAND,18,AUUC_cr_V2,591.1600635655159,562.5,591.1600635655159
RAND,18,AUUC_cr_V1V2(0.5),591.1600635655232,562.5,591.1600635655232
Oracle,18,AUUC_cr_V1,859.2976676358725,893.7500000000016,859.2976676358725
Oracle,18,AUUC_cr_V2,841.9364176771186,893.75,841.9364176771186
Oracle,18,AUUC_cr_V1V2(0.5),850.6170426564862,893.7500000000026,850.6170426564862
NO0.1,18,AUUC_cr_V1,859.2976676358725,893.7500000000016,859.2976676358725
NO0.1,18,AUUC_cr_V2,841.9364176771186,893.75,841.9364176771186
NO0.1,18,AUUC_cr_V1V2(0.5),850.6170426564862,893.7500000000026,850.6170426564862
NO0.5,18,AUUC_cr_V1,836.9003959214839,878.7500000000016,836.9003959214839
NO0.5,18,AUUC_cr_V2,839.541140847283,878.75,839.541140847283
NO0.5,18,AUUC_cr_V1V2(0.5),838.2207683843758,878.7500000000031,838.2207683843758
NO1.0,18,AUUC_cr_V1,707.9460383841312,751.250000000001,707.9460383841312
NO1.0,18,AUUC_cr_V2,660.6999213636075,751.25,660.6999213636075
NO1.0,18,AUUC_cr_V1V2(0.5),684.3229798738655,751.2500000000033,684.3229798738655
NO2.0,18,AUUC_cr_V1,627.3408014866027,623.7500000000008,627.3408014866027
NO2.0,18,AUUC_cr_V2,611.9629339785545,623.75,611.9629339785545
NO2.0,18,AUUC_cr_V1V2(0.5),619.6518677325755,623.7500000000031,619.6518677325755
RAND,19,AUUC_cr_V1,579.2583065209283,562.5000000000009,579.2583065209283
RAND,19,AUUC_cr_V2,579.2583065209328,562.5,579.2583065209328
RAND,19,AUUC_cr_V1V2(0.5),579.2583065209401,562.5,579.2583065209401
Oracle,19,AUUC_cr_V1,870.2459150244348,893.7500000000016,870.2459150244348
Oracle,19,AUUC_cr_V2,281.178074226312,893.75,281.178074226312
Oracle,19,AUUC_cr_V1V2(0.5),575.7119946253721,893.7500000000026,575.7119946253721
NO0.1,19,AUUC_cr_V1,870.2459150244348,893.7500000000016,870.2459150244348
NO0.1,19,AUUC_cr_V2,281.178074226312,893.75,281.178074226312
NO0.1,19,AUUC_cr_V1V2(0.5),575.7119946253721,893.7500000000026,575.7119946253721
NO0.5,19,AUUC_cr_V1,829.2780488734987,858.7500000000016,829.2780488734987
NO0.5,19,AUUC_cr_V2,275.0545997163269,858.75,275.0545997163269
NO0.5,19,AUUC_cr_V1V2(0.5),552.1663242949115,858.7500000000024,552.1663242949115
NO1.0,19,AUUC_cr_V1,746.6351231622493,768.7500000000014,746.6351231622493
NO1.0,19,AUUC_cr_V2,386.9677370031461,768.75,386.9677370031461
NO1.0,19,AUUC_cr_V1V2(0.5),566.8014300826964,768.7500000000024,566.8014300826964
NO2.0,19,AUUC_cr_V1,711.099059743647,723.750000000001,711.099059743647
NO2.0,19,AUUC_cr_V2,258.15153642114285,723.75,258.15153642114285
NO2.0,19,AUUC_cr_V1V2(0.5),484.62529808239486,723.7500000000019,484.62529808239486
RAND,20,AUUC_cr_V1,627.3452868537406,562.5000000000009,627.3452868537406
RAND,20,AUUC_cr_V2,627.3452868536988,562.5,627.3452868536988
RAND,20,AUUC_cr_V1V2(0.5),627.345286853717,562.5,627.345286853717
Oracle,20,AUUC_cr_V1,986.9527559247022,893.7500000000016,986.9527559247022
Oracle,20,AUUC_cr_V2,931.4940324566626,893.75,931.4940324566626
Oracle,20,AUUC_cr_V1V2(0.5),959.2233941906761,893.7500000000026,959.2233941906761
NO0.1,20,AUUC_cr_V1,986.9527559247022,893.7500000000016,986.9527559247022
NO0.1,20,AUUC_cr_V2,931.4940324566626,893.75,931.4940324566626
NO0.1,20,AUUC_cr_V1V2(0.5),959.2233941906761,893.7500000000026,959.2233941906761
NO0.5,20,AUUC_cr_V1,966.48678045263,881.2500000000016,966.48678045263
NO0.5,20,AUUC_cr_V2,990.8398428537126,881.25,990.8398428537126
NO0.5,20,AUUC_cr_V1V2(0.5),978.6633116531655,881.2500000000026,978.6633116531655
NO1.0,20,AUUC_cr_V1,860.5115312903788,828.7500000000016,860.5115312903788
NO1.0,20,AUUC_cr_V2,929.3979800822742,828.75,929.3979800822742
NO1.0,20,AUUC_cr_V1V2(0.5),894.9547556863198,828.7500000000019,894.9547556863198
NO2.0,20,AUUC_cr_V1,836.9591236172562,798.7500000000016,836.9591236172562
NO2.0,20,AUUC_cr_V2,862.7077261559318,798.75,862.7077261559318
NO2.0,20,AUUC_cr_V1V2(0.5),849.833424886588,798.7500000000011,849.833424886588
RAND,21,AUUC_cr_V1,649.2669964032643,562.5000000000009,649.2669964032643
RAND,21,AUUC_cr_V2,649.2669964032757,562.5,649.2669964032757
RAND,21,AUUC_cr_V1V2(0.5),649.2669964032775,562.5,649.2669964032775
Oracle,21,AUUC_cr_V1,932.9590359164683,893.7500000000016,932.9590359164683
Oracle,21,AUUC_cr_V2,771.9490692109666,893.75,771.9490692109666
Oracle,21,AUUC_cr_V1V2(0.5),852.4540525637266,893.7500000000026,852.4540525637266
NO0.1,21,AUUC_cr_V1,932.9590359164683,893.7500000000016,932.9590359164683
NO0.1,21,AUUC_cr_V2,771.9490692109666,893.75,771.9490692109666
NO0.1,21,AUUC_cr_V1V2(0.5),852.4540525637266,893.7500000000026,852.4540525637266
NO0.5,21,AUUC_cr_V1,935.6360952295207,876.2500000000016,935.6360952295207
NO0.5,21,AUUC_cr_V2,771.0951194558901,876.25,771.0951194558901
NO0.5,21,AUUC_cr_V1V2(0.5),853.3656073427139,876.2500000000026,853.3656073427139
NO1.0,21,AUUC_cr_V1,947.537833197977,843.7500000000016,947.537833197977
NO1.0,21,AUUC_cr_V2,890.9325040748805,843.75,890.9325040748805
NO1.0,21,AUUC_cr_V1V2(0.5),919.2351686364359,843.7500000000031,919.2351686364359
NO2.0,21,AUUC_cr_V1,939.4194422666405,806.2500000000016,939.4194422666405
NO2.0,21,AUUC_cr_V2,885.9380860885476,806.25,885.9380860885476
NO2.0,21,AUUC_cr_V1V2(0.5),912.6787641776002,806.2500000000031,912.6787641776002
RAND,22,AUUC_cr_V1,497.4328929320118,562.5000000000009,497.4328929320118
RAND,22,AUUC_cr_V2,497.43289293200723,562.5,497.43289293200723
RAND,22,AUUC_cr_V1V2(0.5),497.4328929320054,562.5,497.4328929320054
Oracle,22,AUUC_cr_V1,672.6690385768961,893.7500000000016,672.6690385768961
Oracle,22,AUUC_cr_V2,1017.4102586726959,893.75,1017.4102586726959
Oracle,22,AUUC_cr_V1V2(0.5),845.0396486247898,893.7500000000026,845.0396486247898
NO0.1,22,AUUC_cr_V1,672.6690385768961,893.7500000000016,672.6690385768961
NO0.1,22,AUUC_cr_V2,1017.4102586726959,893.75,1017.4102586726959
NO0.1,22,AUUC_cr_V1V2(0.5),845.0396486247898,893.7500000000026,845.0396486247898
NO0.5,22,AUUC_cr_V1,635.9449487101964,868.7500000000016,635.9449487101964
NO0.5,22,AUUC_cr_V2,1048.515151386548,868.75,1048.515151386548
NO0.5,22,AUUC_cr_V1V2(0.5),842.230050048366,868.7500000000026,842.230050048366
NO1.0,22,AUUC_cr_V1,553.7352456607914,798.7500000000016,553.7352456607914
NO1.0,22,AUUC_cr_V2,949.6729998192881,798.75,949.6729998192881
NO1.0,22,AUUC_cr_V1V2(0.5),751.7041227400339,798.7500000000019,751.7041227400339
NO2.0,22,AUUC_cr_V1,538.7031311645457,763.7500000000016,538.7031311645457
NO2.0,22,AUUC_cr_V2,908.8883492312409,763.75,908.8883492312409
NO2.0,22,AUUC_cr_V1V2(0.5),723.7957401978875,763.7500000000017,723.7957401978875
RAND,23,AUUC_cr_V1,603.1518539974104,562.5000000000009,603.1518539974104
RAND,23,AUUC_cr_V2,603.1518539974131,562.5,603.1518539974131
RAND,23,AUUC_cr_V1V2(0.5),603.1518539974131,562.5,603.1518539974131
Oracle,23,AUUC_cr_V1,942.9316134865827,893.7500000000016,942.9316134865827
Oracle,23,AUUC_cr_V2,1162.4162991932103,893.75,1162.4162991932103
Oracle,23,AUUC_cr_V1V2(0.5),1052.6739563399012,893.7500000000026,1052.6739563399012
NO0.1,23,AUUC_cr_V1,924.5192438020284,891.2500000000016,924.5192438020284
NO0.1,23,AUUC_cr_V2,1138.4904950040354,891.25,1138.4904950040354
NO0.1,23,AUUC_cr_V1V2(0.5),1031.504869403036,891.2500000000026,1031.504869403036
NO0.5,23,AUUC_cr_V1,917.842255594909,868.7500000000016,917.842255594909
NO0.5,23,AUUC_cr_V2,1220.4923770815965,868.75,1220.4923770815965
NO0.5,23,AUUC_cr_V1V2(0.5),1069.167316338258,868.7500000000031,1069.167316338258
NO1.0,23,AUUC_cr_V1,920.4300921783341,866.2500000000016,920.4300921783341
NO1.0,23,AUUC_cr_V2,1146.8922870546758,866.25,1146.8922870546758
NO1.0,23,AUUC_cr_V1V2(0.5),1033.6611896165095,866.2500000000031,1033.6611896165095
NO2.0,23,AUUC_cr_V1,803.7417638288366,781.2500000000014,803.7417638288366
NO2.0,23,AUUC_cr_V2,988.4390757323912,781.25,988.4390757323912
NO2.0,23,AUUC_cr_V1V2(0.5),896.090419780618,781.2500000000026,896.090419780618
RAND,24,AUUC_cr_V1,780.8067630118621,562.5000000000009,780.8067630118621
RAND,24,AUUC_cr_V2,780.8067630118385,562.5,780.8067630118385
RAND,24,AUUC_cr_V1V2(0.5),780.8067630118421,562.5,780.8067630118421
Oracle,24,AUUC_cr_V1,1098.4752245699729,893.7500000000016,1098.4752245699729
Oracle,24,AUUC_cr_V2,1180.9745458069501,893.75,1180.9745458069501
Oracle,24,AUUC_cr_V1V2(0.5),1139.7248851884551,893.7500000000026,1139.7248851884551
NO0.1,24,AUUC_cr_V1,1098.4752245699729,893.7500000000016,1098.4752245699729
NO0.1,24,AUUC_cr_V2,1180.9745458069501,893.75,1180.9745458069501
NO0.1,24,AUUC_cr_V1V2(0.5),1139.7248851884551,893.7500000000026,1139.7248851884551
NO0.5,24,AUUC_cr_V1,1087.6347706905897,876.2500000000016,1087.6347706905897
NO0.5,24,AUUC_cr_V2,1263.706766806378,876.25,1263.706766806378
NO0.5,24,AUUC_cr_V1V2(0.5),1175.6707687484775,876.2500000000024,1175.6707687484775
NO1.0,24,AUUC_cr_V1,1083.673787767562,806.2500000000014,1083.673787767562
NO1.0,24,AUUC_cr_V2,1278.40606435308,806.25,1278.40606435308
NO1.0,24,AUUC_cr_V1V2(0.5),1181.0399260603147,806.2500000000024,1181.0399260603147
NO2.0,24,AUUC_cr_V1,1096.7661006058192,783.7500000000014,1096.7661006058192
NO2.0,24,AUUC_cr_V2,1309.531544435433,783.75,1309.531544435433
NO2.0,24,AUUC_cr_V1V2(0.5),1203.1488225206192,783.7500000000019,1203.1488225206192
RAND,25,AUUC_cr_V1,711.686069150699,562.5000000000009,711.686069150699
RAND,25,AUUC_cr_V2,711.6860691506918,562.5,711.6860691506918
RAND,25,AUUC_cr_V1V2(0.5),711.68606915069,562.5,711.68606915069
Oracle,25,AUUC_cr_V1,779.3766535541193,893.7500000000016,779.3766535541193
Oracle,25,AUUC_cr_V2,1299.2663595390854,893.75,1299.2663595390854
Oracle,25,AUUC_cr_V1V2(0.5),1039.3215065466,893.7500000000026,1039.3215065466
NO0.1,25,AUUC_cr_V1,793.1982865411484,891.2500000000016,793.1982865411484
NO0.1,25,AUUC_cr_V2,1297.764429482118,891.25,1297.764429482118
NO0.1,25,AUUC_cr_V1V2(0.5),1045.4813580116308,891.2500000000024,1045.4813580116308
NO0.5,25,AUUC_cr_V1,768.1798526986955,858.7500000000014,768.1798526986955
NO0.5,25,AUUC_cr_V2,1248.9348466940605,858.75,1248.9348466940605
NO0.5,25,AUUC_cr_V1V2(0.5),1008.5573496963754,858.7500000000026,1008.5573496963754
NO1.0,25,AUUC_cr_V1,766.8138507564955,763.750000000001,766.8138507564955
NO1.0,25,AUUC_cr_V2,1126.7744752246253,763.75,1126.7744752246253
NO1.0,25,AUUC_cr_V1V2(0.5),946.7941629905588,763.7500000000019,946.7941629905588
NO2.0,25,AUUC_cr_V1,787.2283671324619,738.750000000001,787.2283671324619
NO2.0,25,AUUC_cr_V2,1179.7105345502255,738.75,1179.7105345502255
NO2.0,25,AUUC_cr_V1V2(0.5),983.4694508413414,738.7500000000019,983.4694508413414
RAND,26,AUUC_cr_V1,750.731482900263,562.5000000000009,750.731482900263
RAND,26,AUUC_cr_V2,750.7314829002935,562.5,750.7314829002935
RAND,26,AUUC_cr_V1V2(0.5),750.7314829002626,562.5,750.7314829002626
Oracle,26,AUUC_cr_V1,949.377575785486,893.7500000000016,949.377575785486
Oracle,26,AUUC_cr_V2,987.4527796520536,893.75,987.4527796520536
Oracle,26,AUUC_cr_V1V2(0.5),968.4151777187549,893.7500000000026,968.4151777187549
NO0.1,26,AUUC_cr_V1,922.4367586168042,891.2500000000016,922.4367586168042
NO0.1,26,AUUC_cr_V2,938.4215350941839,891.25,938.4215350941839
NO0.1,26,AUUC_cr_V1V2(0.5),930.4291468554783,891.2500000000026,930.4291468554783
NO0.5,26,AUUC_cr_V1,867.2954596962694,866.2500000000016,867.2954596962694
NO0.5,26,AUUC_cr_V2,781.1808553153112,866.25,781.1808553153112
NO0.5,26,AUUC_cr_V1V2(0.5),824.2381575057742,866.2500000000024,824.2381575057742
NO1.0,26,AUUC_cr_V1,810.5129168205896,821.2500000000014,810.5129168205896
NO1.0,26,AUUC_cr_V2,667.0921489525929,821.25,667.0921489525929
NO1.0,26,AUUC_cr_V1V2(0.5),738.8025328865757,821.2500000000024,738.8025328865757
NO2.0,26,AUUC_cr_V1,810.5129168205896,821.2500000000014,810.5129168205896
NO2.0,26,AUUC_cr_V2,667.0921489525929,821.25,667.0921489525929
NO2.0,26,AUUC_cr_V1V2(0.5),738.8025328865757,821.2500000000024,738.8025328865757
RAND,27,AUUC_cr_V1,526.8398779893255,562.5000000000009,526.8398779893255
RAND,27,AUUC_cr_V2,526.8398779893032,562.5,526.8398779893032
RAND,27,AUUC_cr_V1V2(0.5),526.8398779893032,562.5,526.8398779893032
Oracle,27,AUUC_cr_V1,876.8673885868327,893.7500000000016,876.8673885868327
Oracle,27,AUUC_cr_V2,1033.2295325089272,893.75,1033.2295325089272
Oracle,27,AUUC_cr_V1V2(0.5),955.0484605478765,893.7500000000026,955.0484605478765
NO0.1,27,AUUC_cr_V1,876.8673885868327,893.7500000000016,876.8673885868327
NO0.1,27,AUUC_cr_V2,1033.2295325089272,893.75,1033.2295325089272
NO0.1,27,AUUC_cr_V1V2(0.5),955.0484605478765,893.7500000000026,955.0484605478765
NO0.5,27,AUUC_cr_V1,876.8673885868327,893.7500000000016,876.8673885868327
NO0.5,27,AUUC_cr_V2,1033.2295325089272,893.75,1033.2295325089272
NO0.5,27,AUUC_cr_V1V2(0.5),955.0484605478765,893.7500000000026,955.0484605478765
NO1.0,27,AUUC_cr_V1,860.906201567007,891.2500000000016,860.906201567007
NO1.0,27,AUUC_cr_V2,1011.4432598528349,891.25,1011.4432598528349
NO1.0,27,AUUC_cr_V1V2(0.5),936.1747307099183,891.2500000000026,936.1747307099183
NO2.0,27,AUUC_cr_V1,821.2803135321202,876.2500000000016,821.2803135321202
NO2.0,27,AUUC_cr_V2,1036.6106960183897,876.25,1036.6106960183897
NO2.0,27,AUUC_cr_V1V2(0.5),928.9455047752529,876.2500000000024,928.9455047752529
RAND,28,AUUC_cr_V1,519.5538223761664,562.5000000000009,519.5538223761664
RAND,28,AUUC_cr_V2,519.5538223761469,562.5,519.5538223761469
RAND,28,AUUC_cr_V1V2(0.5),519.5538223761614,562.5,519.5538223761614
Oracle,28,AUUC_cr_V1,846.7875251508023,893.7500000000016,846.7875251508023
Oracle,28,AUUC_cr_V2,737.4814213709038,893.75,737.4814213709038
Oracle,28,AUUC_cr_V1V2(0.5),792.1344732608549,893.7500000000026,792.1344732608549
NO0.1,28,AUUC_cr_V1,846.7875251508023,893.7500000000016,846.7875251508023
NO0.1,28,AUUC_cr_V2,737.4814213709038,893.75,737.4814213709038
NO0.1,28,AUUC_cr_V1V2(0.5),792.1344732608549,893.7500000000026,792.1344732608549
NO0.5,28,AUUC_cr_V1,823.1774200912764,886.2500000000016,823.1774200912764
NO0.5,28,AUUC_cr_V2,709.0476204959103,886.25,709.0476204959103
NO0.5,28,AUUC_cr_V1V2(0.5),766.1125202935948,886.2500000000031,766.1125202935948
NO1.0,28,AUUC_cr_V1,648.6710529421081,808.7500000000014,648.6710529421081
NO1.0,28,AUUC_cr_V2,757.4353720687827,808.75,757.4353720687827
NO1.0,28,AUUC_cr_V1V2(0.5),703.05321250545,808.7500000000031,703.05321250545
NO2.0,28,AUUC_cr_V1,528.2890010936547,713.750000000001,528.2890010936547
NO2.0,28,AUUC_cr_V2,730.5581649501441,713.75,730.5581649501441
NO2.0,28,AUUC_cr_V1V2(0.5),629.4235830219052,713.7500000000031,629.4235830219052
RAND,29,AUUC_cr_V1,504.130783670646,562.5000000000009,504.130783670646
RAND,29,AUUC_cr_V2,504.1307836706619,562.5,504.1307836706619
RAND,29,AUUC_cr_V1V2(0.5),504.1307836706492,562.5,504.1307836706492
Oracle,29,AUUC_cr_V1,880.7164239883995,893.7500000000016,880.7164239883995
Oracle,29,AUUC_cr_V2,1041.3701461557418,893.75,1041.3701461557418
Oracle,29,AUUC_cr_V1V2(0.5),961.0432850720687,893.7500000000026,961.0432850720687
NO0.1,29,AUUC_cr_V1,880.7164239883995,893.7500000000016,880.7164239883995
NO0.1,29,AUUC_cr_V2,1041.3701461557418,893.75,1041.3701461557418
NO0.1,29,AUUC_cr_V1V2(0.5),961.0432850720687,893.7500000000026,961.0432850720687
NO0.5,29,AUUC_cr_V1,875.6521345283033,833.7500000000016,875.6521345283033
NO0.5,29,AUUC_cr_V2,903.901064130716,833.75,903.901064130716
NO0.5,29,AUUC_cr_V1V2(0.5),889.776599329508,833.7500000000031,889.776599329508
NO1.0,29,AUUC_cr_V1,884.724548721258,776.2500000000014,884.724548721258
NO1.0,29,AUUC_cr_V2,818.8773136978308,776.25,818.8773136978308
NO1.0,29,AUUC_cr_V1V2(0.5),851.800931209544,776.2500000000024,851.800931209544
NO2.0,29,AUUC_cr_V1,843.699763227711,696.250000000001,843.699763227711
NO2.0,29,AUUC_cr_V2,647.5163571480288,696.25,647.5163571480288
NO2.0,29,AUUC_cr_V1V2(0.5),745.6080601878705,696.2500000000024,745.6080601878705
RAND,30,AUUC_cr_V1,474.3520092149756,562.5000000000009,474.3520092149756
RAND,30,AUUC_cr_V2,474.3520092149738,562.5,474.3520092149738
RAND,30,AUUC_cr_V1V2(0.5),474.35200921497926,562.5,474.35200921497926
Oracle,30,AUUC_cr_V1,876.7898463466852,893.7500000000016,876.7898463466852
Oracle,30,AUUC_cr_V2,1141.797024717485,893.75,1141.797024717485
Oracle,30,AUUC_cr_V1V2(0.5),1009.2934355320818,893.7500000000026,1009.2934355320818
NO0.1,30,AUUC_cr_V1,837.9923670191744,891.2500000000016,837.9923670191744
NO0.1,30,AUUC_cr_V2,1143.972119983031,891.25,1143.972119983031
NO0.1,30,AUUC_cr_V1V2(0.5),990.9822435010996,891.2500000000024,990.9822435010996
NO0.5,30,AUUC_cr_V1,767.1188239613281,843.7500000000016,767.1188239613281
NO0.5,30,AUUC_cr_V2,1065.2500501235793,843.75,1065.2500501235793
NO0.5,30,AUUC_cr_V1V2(0.5),916.18443704245,843.7500000000024,916.18443704245
NO1.0,30,AUUC_cr_V1,722.6202619276722,798.7500000000014,722.6202619276722
NO1.0,30,AUUC_cr_V2,944.9276371276039,798.75,944.9276371276039
NO1.0,30,AUUC_cr_V1V2(0.5),833.7739495276327,798.7500000000024,833.7739495276327
NO2.0,30,AUUC_cr_V1,579.036326592711,718.750000000001,579.036326592711
NO2.0,30,AUUC_cr_V2,804.4198299455677,718.75,804.4198299455677
NO2.0,30,AUUC_cr_V1V2(0.5),691.7280782691355,718.7500000000019,691.7280782691355
RAND,31,AUUC_cr_V1,595.6573315308874,562.5000000000009,595.6573315308874
RAND,31,AUUC_cr_V2,595.6573315308706,562.5,595.6573315308706
RAND,31,AUUC_cr_V1V2(0.5),595.6573315308779,562.5,595.6573315308779
Oracle,31,AUUC_cr_V1,956.7780998051932,893.7500000000016,956.7780998051932
Oracle,31,AUUC_cr_V2,1112.8824670419087,893.75,1112.8824670419087
Oracle,31,AUUC_cr_V1V2(0.5),1034.8302834235506,893.7500000000026,1034.8302834235506
NO0.1,31,AUUC_cr_V1,928.9208297723145,891.2500000000016,928.9208297723145
NO0.1,31,AUUC_cr_V2,1071.2182633672821,891.25,1071.2182633672821
NO0.1,31,AUUC_cr_V1V2(0.5),1000.0695465697979,891.2500000000024,1000.0695465697979
NO0.5,31,AUUC_cr_V1,874.8043408370545,861.2500000000016,874.8043408370545
NO0.5,31,AUUC_cr_V2,1034.0819012089978,861.25,1034.0819012089978
NO0.5,31,AUUC_cr_V1V2(0.5),954.4431210230254,861.2500000000024,954.4431210230254
NO1.0,31,AUUC_cr_V1,874.0350914667536,848.7500000000014,874.0350914667536
NO1.0,31,AUUC_cr_V2,1092.99068280274,848.75,1092.99068280274
NO1.0,31,AUUC_cr_V1V2(0.5),983.512887134745,848.7500000000026,983.512887134745
NO2.0,31,AUUC_cr_V1,859.9966455973217,826.2500000000014,859.9966455973217
NO2.0,31,AUUC_cr_V2,1054.6747229462496,826.25,1054.6747229462496
NO2.0,31,AUUC_cr_V1V2(0.5),957.335684271784,826.2500000000026,957.335684271784
RAND,32,AUUC_cr_V1,694.1251047107821,562.5000000000009,694.1251047107821
RAND,32,AUUC_cr_V2,694.1251047108053,562.5,694.1251047108053
RAND,32,AUUC_cr_V1V2(0.5),694.1251047107926,562.5,694.1251047107926
Oracle,32,AUUC_cr_V1,1014.1653822327359,893.7500000000016,1014.1653822327359
Oracle,32,AUUC_cr_V2,1286.2673995113955,893.75,1286.2673995113955
Oracle,32,AUUC_cr_V1V2(0.5),1150.2163908720627,893.7500000000026,1150.2163908720627
NO0.1,32,AUUC_cr_V1,1014.1653822327359,893.7500000000016,1014.1653822327359
NO0.1,32,AUUC_cr_V2,1286.2673995113955,893.75,1286.2673995113955
NO0.1,32,AUUC_cr_V1V2(0.5),1150.2163908720627,893.7500000000026,1150.2163908720627
NO0.5,32,AUUC_cr_V1,966.9342440168743,833.7500000000014,966.9342440168743
NO0.5,32,AUUC_cr_V2,1469.7281915317656,833.75,1469.7281915317656
NO0.5,32,AUUC_cr_V1V2(0.5),1218.3312177743169,833.7500000000031,1218.3312177743169
NO1.0,32,AUUC_cr_V1,899.6149936849066,766.250000000001,899.6149936849066
NO1.0,32,AUUC_cr_V2,1433.028519231151,766.25,1433.028519231151
NO1.0,32,AUUC_cr_V1V2(0.5),1166.3217564580264,766.2500000000031,1166.3217564580264
NO2.0,32,AUUC_cr_V1,762.5339243495156,616.2500000000006,762.5339243495156
NO2.0,32,AUUC_cr_V2,1017.8358176109722,616.25,1017.8358176109722
NO2.0,32,AUUC_cr_V1V2(0.5),890.184870980243,616.2500000000026,890.184870980243
RAND,33,AUUC_cr_V1,660.6910140719283,562.5000000000009,660.6910140719283
RAND,33,AUUC_cr_V2,660.6910140719156,562.5,660.6910140719156
RAND,33,AUUC_cr_V1V2(0.5),660.6910140719137,562.5,660.6910140719137
Oracle,33,AUUC_cr_V1,1079.6014682986533,893.7500000000016,1079.6014682986533
Oracle,33,AUUC_cr_V2,984.5524270005687,893.75,984.5524270005687
Oracle,33,AUUC_cr_V1V2(0.5),1032.0769476495996,893.7500000000026,1032.0769476495996
NO0.1,33,AUUC_cr_V1,1078.2147707878303,891.2500000000016,1078.2147707878303
NO0.1,33,AUUC_cr_V2,1039.613565666765,891.25,1039.613565666765
NO0.1,33,AUUC_cr_V1V2(0.5),1058.914168227286,891.2500000000024,1058.914168227286
NO0.5,33,AUUC_cr_V1,1054.5649864734485,878.7500000000016,1054.5649864734485
NO0.5,33,AUUC_cr_V2,1128.8478777063879,878.75,1128.8478777063879
NO0.5,33,AUUC_cr_V1V2(0.5),1091.7064320899058,878.7500000000024,1091.7064320899058
NO1.0,33,AUUC_cr_V1,1036.1441728204002,858.7500000000016,1036.1441728204002
NO1.0,33,AUUC_cr_V2,1094.322536002835,858.75,1094.322536002835
NO1.0,33,AUUC_cr_V1V2(0.5),1065.233354411605,858.7500000000024,1065.233354411605
NO2.0,33,AUUC_cr_V1,1036.1441728204002,858.7500000000016,1036.1441728204002
NO2.0,33,AUUC_cr_V2,1094.322536002835,858.75,1094.322536002835
NO2.0,33,AUUC_cr_V1V2(0.5),1065.233354411605,858.7500000000024,1065.233354411605
RAND,34,AUUC_cr_V1,816.9804857352842,562.5000000000009,816.9804857352842
RAND,34,AUUC_cr_V2,816.9804857352683,562.5,816.9804857352683
RAND,34,AUUC_cr_V1V2(0.5),816.9804857352774,562.5,816.9804857352774
Oracle,34,AUUC_cr_V1,1270.8324150887595,893.7500000000016,1270.8324150887595
Oracle,34,AUUC_cr_V2,1058.2988648974522,893.75,1058.2988648974522
Oracle,34,AUUC_cr_V1V2(0.5),1164.5656399931067,893.7500000000026,1164.5656399931067
NO0.1,34,AUUC_cr_V1,1270.8324150887595,893.7500000000016,1270.8324150887595
NO0.1,34,AUUC_cr_V2,1058.2988648974522,893.75,1058.2988648974522
NO0.1,34,AUUC_cr_V1V2(0.5),1164.5656399931067,893.7500000000026,1164.5656399931067
NO0.5,34,AUUC_cr_V1,1219.619677623705,886.2500000000016,1219.619677623705
NO0.5,34,AUUC_cr_V2,1124.870481538404,886.25,1124.870481538404
NO0.5,34,AUUC_cr_V1V2(0.5),1172.2450795810555,886.2500000000024,1172.2450795810555
NO1.0,34,AUUC_cr_V1,1219.619677623705,886.2500000000016,1219.619677623705
NO1.0,34,AUUC_cr_V2,1124.870481538404,886.25,1124.870481538404
NO1.0,34,AUUC_cr_V1V2(0.5),1172.2450795810555,886.2500000000024,1172.2450795810555
NO2.0,34,AUUC_cr_V1,1126.4320296574504,831.2500000000016,1126.4320296574504
NO2.0,34,AUUC_cr_V2,1262.4021597797991,831.25,1262.4021597797991
NO2.0,34,AUUC_cr_V1V2(0.5),1194.417094718625,831.2500000000019,1194.417094718625
RAND,35,AUUC_cr_V1,701.671377893902,562.5000000000009,701.671377893902
RAND,35,AUUC_cr_V2,701.6713778938829,562.5,701.6713778938829
RAND,35,AUUC_cr_V1V2(0.5),701.6713778938883,562.5,701.6713778938883
Oracle,35,AUUC_cr_V1,986.0374145569455,893.7500000000016,986.0374145569455
Oracle,35,AUUC_cr_V2,1123.699271168212,893.75,1123.699271168212
Oracle,35,AUUC_cr_V1V2(0.5),1054.8683428625732,893.7500000000026,1054.8683428625732
NO0.1,35,AUUC_cr_V1,990.1315839663695,891.2500000000016,990.1315839663695
NO0.1,35,AUUC_cr_V2,1119.9749036178894,891.25,1119.9749036178894
NO0.1,35,AUUC_cr_V1V2(0.5),1055.0532437921242,891.2500000000024,1055.0532437921242
NO0.5,35,AUUC_cr_V1,978.3357714240874,858.7500000000016,978.3357714240874
NO0.5,35,AUUC_cr_V2,805.15263455106,858.75,805.15263455106
NO0.5,35,AUUC_cr_V1V2(0.5),891.7442029875677,858.7500000000019,891.7442029875677
NO1.0,35,AUUC_cr_V1,965.740945456121,833.7500000000016,965.740945456121
