method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO1.0,11,AUUC_cr_V1V2(0.5),636.3736585889261,818.7499999975566,630.8178869805157
NO2.0,11,AUUC_cr_V1,597.0804075011021,818.749999997545,540.4325910328365
NO2.0,11,AUUC_cr_V2,675.6669096767539,818.7499999975528,721.2031829282005
NO2.0,11,AUUC_cr_V1V2(0.5),636.3736585889261,818.7499999975566,630.8178869805157
RAND,12,AUUC_cr_V1,343.69115324504764,562.4999999975112,308.91264035969016
RAND,12,AUUC_cr_V2,343.6911532450249,562.4999999975116,308.9126403596929
RAND,12,AUUC_cr_V1V2(0.5),343.6911532450413,562.4999999975153,308.91264035968925
Oracle,12,AUUC_cr_V1,635.3302369137898,893.7499999961334,582.7103867444439
Oracle,12,AUUC_cr_V2,1126.1554555414284,893.7499999961393,916.0721036702719
Oracle,12,AUUC_cr_V1V2(0.5),880.7428462276034,893.7499999961382,749.3912452073546
NO0.1,12,AUUC_cr_V1,635.3302369137898,893.7499999961334,582.7103867444439
NO0.1,12,AUUC_cr_V2,1126.1554555414284,893.7499999961393,916.0721036702719
NO0.1,12,AUUC_cr_V1V2(0.5),880.7428462276034,893.7499999961382,749.3912452073546
NO0.5,12,AUUC_cr_V1,627.7860847815014,878.7499999978974,589.6676755574463
NO0.5,12,AUUC_cr_V2,1078.5688453999692,878.7499999979037,887.2059834079952
NO0.5,12,AUUC_cr_V1V2(0.5),853.1774650907292,878.7499999979023,738.4368294827173
NO1.0,12,AUUC_cr_V1,612.670634873408,861.2499999987587,577.2524473300134
NO1.0,12,AUUC_cr_V2,936.0986571017222,861.2499999987645,762.2089773048576
NO1.0,12,AUUC_cr_V1V2(0.5),774.3846459875604,861.2499999987634,669.7307123174324
NO2.0,12,AUUC_cr_V1,543.0923241094949,806.2499999995422,535.5671186143256
NO2.0,12,AUUC_cr_V2,776.548121823362,806.2499999995488,616.1299457591607
NO2.0,12,AUUC_cr_V1V2(0.5),659.8202229664246,806.2499999995481,575.8485321867417
RAND,13,AUUC_cr_V1,251.0758842857349,562.4999999974852,308.91264035969016
RAND,13,AUUC_cr_V2,251.0758842857249,562.4999999974862,308.9126403596929
RAND,13,AUUC_cr_V1V2(0.5),251.07588428573035,562.4999999974989,308.91264035968925
Oracle,13,AUUC_cr_V1,494.93588060122823,893.7499999962126,582.7103867444439
Oracle,13,AUUC_cr_V2,593.3010438906214,893.7499999962081,916.0721036702719
Oracle,13,AUUC_cr_V1V2(0.5),544.1184622459245,893.7499999962168,749.3912452073546
NO0.1,13,AUUC_cr_V1,494.93588060122823,893.7499999962126,582.7103867444439
NO0.1,13,AUUC_cr_V2,593.3010438906214,893.7499999962081,916.0721036702719
NO0.1,13,AUUC_cr_V1V2(0.5),544.1184622459245,893.7499999962168,749.3912452073546
NO0.5,13,AUUC_cr_V1,448.38653753309825,843.7499999967638,558.9036862855304
NO0.5,13,AUUC_cr_V2,487.5737491853937,843.7499999967605,857.5956283469758
NO0.5,13,AUUC_cr_V1V2(0.5),467.9801433592465,843.749999996768,708.2496573162491
NO1.0,13,AUUC_cr_V1,409.0798616690087,791.2499999968837,522.8707389673019
NO1.0,13,AUUC_cr_V2,420.985200424266,791.2499999968811,795.4547244403703
NO1.0,13,AUUC_cr_V1V2(0.5),415.03253104663764,791.249999996888,659.1627317038328
NO2.0,13,AUUC_cr_V1,340.4391768091786,718.7499999966004,463.0636013786364
NO2.0,13,AUUC_cr_V2,330.2972227582163,718.7499999966003,657.5557452295591
NO2.0,13,AUUC_cr_V1V2(0.5),335.368199783698,718.7499999966051,560.3096733040957
RAND,14,AUUC_cr_V1,236.4562015133215,562.4999999974921,308.91264035969016
RAND,14,AUUC_cr_V2,236.45620151329786,562.4999999974789,308.9126403596929
