method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO1.0,10,AUUC_cr_V1V2(0.5),552.8686500895891,858.7499999976407,724.6971170862638
NO2.0,10,AUUC_cr_V1,580.791394047338,846.2499999969092,559.1495562454627
NO2.0,10,AUUC_cr_V2,610.3753405358839,846.2499999969094,924.3544002938203
NO2.0,10,AUUC_cr_V1V2(0.5),595.5833672916043,846.2499999969139,741.7519782696376
RAND,11,AUUC_cr_V1,282.012494072927,562.4999999974821,308.91264035969016
RAND,11,AUUC_cr_V2,282.0124940729256,562.4999999974789,308.9126403596929
RAND,11,AUUC_cr_V1V2(0.5),282.0124940729256,562.4999999974734,308.91264035968925
Oracle,11,AUUC_cr_V1,569.5774677705979,893.7499999961235,582.7103867444439
Oracle,11,AUUC_cr_V2,1128.2811357639866,893.7499999961201,916.0721036702719
Oracle,11,AUUC_cr_V1V2(0.5),848.9293017672952,893.7499999961192,749.3912452073546
NO0.1,11,AUUC_cr_V1,569.5774677705979,893.7499999961235,582.7103867444439
NO0.1,11,AUUC_cr_V2,1128.2811357639866,893.7499999961201,916.0721036702719
NO0.1,11,AUUC_cr_V1V2(0.5),848.9293017672952,893.7499999961192,749.3912452073546
NO0.5,11,AUUC_cr_V1,542.1546079505842,866.2499999966881,568.7686199916094
NO0.5,11,AUUC_cr_V2,868.81235808233,866.2499999966853,791.6479818354503
NO0.5,11,AUUC_cr_V1V2(0.5),705.4834830164602,866.2499999966823,680.2083009135276
NO1.0,11,AUUC_cr_V1,516.5291442487578,818.7499999974583,540.4325910328365
NO1.0,11,AUUC_cr_V2,811.6403936200724,818.7499999974567,721.2031829282005
NO1.0,11,AUUC_cr_V1V2(0.5),664.0847689344183,818.7499999974528,630.8178869805157
NO2.0,11,AUUC_cr_V1,516.5291442487578,818.7499999974583,540.4325910328365
NO2.0,11,AUUC_cr_V2,811.6403936200724,818.7499999974567,721.2031829282005
NO2.0,11,AUUC_cr_V1V2(0.5),664.0847689344183,818.7499999974528,630.8178869805157
RAND,12,AUUC_cr_V1,379.30154608336625,562.499999997648,308.91264035969016
RAND,12,AUUC_cr_V2,379.30154608334124,562.4999999976608,308.9126403596929
RAND,12,AUUC_cr_V1V2(0.5),379.30154608334306,562.4999999976535,308.91264035968925
Oracle,12,AUUC_cr_V1,766.5863461220881,893.7499999963148,582.7103867444439
Oracle,12,AUUC_cr_V2,1031.4112090767758,893.7499999963255,916.0721036702719
Oracle,12,AUUC_cr_V1V2(0.5),898.9987775994291,893.7499999963148,749.3912452073546
NO0.1,12,AUUC_cr_V1,766.5863461220881,893.7499999963148,582.7103867444439
NO0.1,12,AUUC_cr_V2,1031.4112090767758,893.7499999963255,916.0721036702719
NO0.1,12,AUUC_cr_V1V2(0.5),898.9987775994291,893.7499999963148,749.3912452073546
NO0.5,12,AUUC_cr_V1,787.2984132477849,878.7499999980823,589.6676755574463
NO0.5,12,AUUC_cr_V2,890.6674412905104,878.7499999980922,887.2059834079952
NO0.5,12,AUUC_cr_V1V2(0.5),838.982927269145,878.7499999980818,738.4368294827173
NO1.0,12,AUUC_cr_V1,780.1560195712261,861.249999998941,577.2524473300134
NO1.0,12,AUUC_cr_V2,777.2962036348276,861.2499999989515,762.2089773048576
NO1.0,12,AUUC_cr_V1V2(0.5),778.7261116030243,861.2499999989398,669.7307123174324
NO2.0,12,AUUC_cr_V1,748.521863587537,806.2499999997158,535.5671186143256
NO2.0,12,AUUC_cr_V2,481.2975253884519,806.2499999997256,616.1299457591607
NO2.0,12,AUUC_cr_V1V2(0.5),614.9096944879917,806.2499999997146,575.8485321867417
RAND,13,AUUC_cr_V1,407.98124761955796,562.4999999974762,308.91264035969016
RAND,13,AUUC_cr_V2,407.9812476195548,562.499999997468,308.9126403596929
RAND,13,AUUC_cr_V1V2(0.5),407.9812476195493,562.4999999974789,308.91264035968925
Oracle,13,AUUC_cr_V1,711.1366421349298,893.7499999961716,582.7103867444439
Oracle,13,AUUC_cr_V2,1039.9796006074305,893.7499999961703,916.0721036702719
Oracle,13,AUUC_cr_V1V2(0.5),875.5581213711803,893.7499999961723,749.3912452073546
NO0.1,13,AUUC_cr_V1,711.1366421349298,893.7499999961716,582.7103867444439
NO0.1,13,AUUC_cr_V2,1039.9796006074305,893.7499999961703,916.0721036702719
NO0.1,13,AUUC_cr_V1V2(0.5),875.5581213711803,893.7499999961723,749.3912452073546
NO0.5,13,AUUC_cr_V1,652.0090721884777,843.7499999965896,558.9036862855304
NO0.5,13,AUUC_cr_V2,948.5542639603754,843.7499999965902,857.5956283469758
NO0.5,13,AUUC_cr_V1V2(0.5),800.281668074426,843.7499999965917,708.2496573162491
NO1.0,13,AUUC_cr_V1,603.243770725508,791.2499999966617,522.8707389673019
NO1.0,13,AUUC_cr_V2,791.1475094013111,791.249999996663,795.4547244403703
